rating_id,judge_clip_id,media_sha256,duplicate_group_size
aprime_0467_b1f178f5466a,aprime_global_12a3845bf5307c9fd8ed,12a3845bf5307c9fd8ed3ea947e6e6a3078dbf9e8a98e4855817186ca365da77,1
aprime_0469_698281ec0f34,aprime_global_9ac0e5f69817b2eb274d,9ac0e5f69817b2eb274d69213af751e4536c7e6a5a75800133a32044bcf38c36,1
aprime_0472_53da37d00108,aprime_global_b176c8fd3c151c4c1825,b176c8fd3c151c4c1825dea91bb52e44a30163606c0fc221984119ae30fb89ff,1
aprime_0476_ee2ac0fb8abe,aprime_global_bca935d216d9050dcda9,bca935d216d9050dcda9d6afbd3e7f89a2d1f7ffea82128a56c3e237c34f19aa,1
aprime_0477_eb059a184507,aprime_global_bf5f8fbf437d04da06d7,bf5f8fbf437d04da06d7d7cba51a246ecda4b2847850f0d40833a352f43dc835,1
aprime_0479_938f5762949b,aprime_global_cb26859488cbec6acd8b,cb26859488cbec6acd8b473ecec6d93f466ba28578f669cbee6d8b15f3306ce7,1
aprime_0481_86b316602bc9,aprime_global_74251e6780f9bf6ed657,74251e6780f9bf6ed6573f42e2b5159e284434da2b5c975b374e763950bf5acf,1
aprime_0482_0d1f466588ae,aprime_global_641ba96b130b94a8465a,641ba96b130b94a8465ac0fc419dfd71f594625aff0fb290a334af62d88a97b7,1
aprime_0483_70189bc87d35,aprime_global_5ed64ccc10a74d0ee872,5ed64ccc10a74d0ee872b69521de1082f09382f492bfaa6144218da6f2a2a15e,1
aprime_0484_7f89a0711ec8,aprime_global_cbe63aecec3a662007fd,cbe63aecec3a662007fdf395a53b01394502fa4d19fef3dbae93e589ae045287,1
aprime_0485_eaf3b53cd93c,aprime_global_aadaab5587fcdddffa8a,aadaab5587fcdddffa8aede77cf74de760e35e3a57aecf0780fd1bcb0a2078a9,1
aprime_0486_7a78bfb3077a,aprime_global_fbc94fbd67df6c937db8,fbc94fbd67df6c937db8be4dea97cb457ab259b98b0760fa2eee3a9778836c94,1
aprime_0487_8bc653239ffa,aprime_global_33bc9b9557a13eea1396,33bc9b9557a13eea1396263285a31b792c58e655d3f0284f41b6bc5021d4f42e,1
aprime_0488_0a421957a5fe,aprime_global_d9540e2392b13991aaac,d9540e2392b13991aaace78984b525fb35767553d97d3169b82451b2f64bee68,1
aprime_0489_7e008487e90a,aprime_global_65bb14350805ce0edaad,65bb14350805ce0edaad6f23b4d8f51374c7b53bbdcd9fae48e59123312100a4,1
aprime_0491_35dbc814c036,aprime_global_36d5d7ca1ba530251333,36d5d7ca1ba5302513335bf15d8e355936c5205f7ed9fab0919a38a839ad4e78,1
aprime_0492_39743bae5eb0,aprime_global_2c3496ec12e0061d73fc,2c3496ec12e0061d73fc4a8d73f8d56be0b50fc3d787c0d8bdd5670e0cc28f0b,1
aprime_0494_d0e2586e7fe3,aprime_global_b8f71ca209ca7ce74103,b8f71ca209ca7ce741039f43016e15d0356edb04aa5a8b50e380c2cec83204d2,1
aprime_0495_6ee6c2f67cdc,aprime_global_b93cf1d7c6f1a78d550a,b93cf1d7c6f1a78d550abfa77b550bd991d7e1dc8b7c3d018ed9e41a1d8d89b2,1
aprime_0496_914c8179c9c7,aprime_global_f5ea012f11e5e686997d,f5ea012f11e5e686997d261a37b1a6c2998f8301b0850818c384956099581522,1
aprime_0497_7b96deb42a6f,aprime_global_80ab6b3aff9c50fb71b7,80ab6b3aff9c50fb71b7d03ab683930448f556b6820dd33b093af4a66b2aee59,1
aprime_0498_31731431f8c3,aprime_global_70668c402e4c55cd664a,70668c402e4c55cd664ab0ebe437c5752d82079274c93c5c931f32511d5846e2,1
aprime_0499_86221f675463,aprime_global_5730a512db0588590f26,5730a512db0588590f26b3e3a26b14fa0cf7a3161b4ad345888c87753a3acf4e,1
aprime_0500_8ff972acee47,aprime_global_115153b56b02c878ba6c,115153b56b02c878ba6c0800c74027e1d76c1f55b5bd4d9ac847e0ad7645c13d,1
aprime_0501_1da625cac529,aprime_global_0d6a67da7efe989d63c5,0d6a67da7efe989d63c521e26eb861b4a07ce137df4335b720f596c1a6edb924,1
aprime_0505_0ef0632367a4,aprime_global_0513dfe79c327be10a5e,0513dfe79c327be10a5ec0d8b9cbaddac2df220403136a5075c252dbb2227f94,1
aprime_0506_c43356afd684,aprime_global_baa910401872f304bfc8,baa910401872f304bfc832f3023b719f0671c473decdfec6e9961bca5d3e17d4,1
aprime_0507_d7e508e94368,aprime_global_8545f2a4917b25fbd182,8545f2a4917b25fbd1828cb77efd266d35b04181be0360c550bec05d6bbe7752,2
aprime_0510_ca675cffaada,aprime_global_d464c34188f40a3020ce,d464c34188f40a3020ceba4a04e520bf51a191cfd1a600af867aeaaa92b41687,1
aprime_0511_1b6ccde6f6a4,aprime_global_47767486db4916311d26,47767486db4916311d26220745dd4c409e2c9845c23fe9b2ad3fb863479b5676,1
aprime_0512_5bbb8326abd3,aprime_global_994b071ed9aaba1d53f5,994b071ed9aaba1d53f5191538a748fff2873179cfc9fa4aa67eec924a57223a,1
aprime_0513_f54fd45764e1,aprime_global_0eae87a2a78cd3185d75,0eae87a2a78cd3185d753d9825e7c01b0f9c0a8c9391d6a9cb969e674f846929,1
aprime_0514_5763b0c16cc6,aprime_global_656f6ddd364e7cf1c038,656f6ddd364e7cf1c0380e9f12d3669623508a62be213c932b853721636a499a,1
aprime_0516_feb77120ef76,aprime_global_ecd9d92ae676a88f2166,ecd9d92ae676a88f2166bd0148f998817c2904e5d0085f0b25435e686bd4857b,1
aprime_0517_a6277c90b90f,aprime_global_69a7e93b5c451a837d7a,69a7e93b5c451a837d7af841b79c74437dbf22219aad2cf76a7db90475ef6f09,1
aprime_0518_e4376464a346,aprime_global_4756d9a863aaf719e78e,4756d9a863aaf719e78eae973226dedbbaf3ce29aa1c6f4218567c62e9c2674f,1
aprime_0519_79628d003084,aprime_global_202ac5385d0703425d25,202ac5385d0703425d258b8f79342d226d561f830eeb6c2efd9397e521ae43b3,1
aprime_0520_31ba49b9538d,aprime_global_17672de94fead7020102,17672de94fead7020102e4e79f105f836963c27788de8e88a12d3c1d6c05b1c8,1
aprime_0521_24280531930c,aprime_global_c74f25b4aa65ec59d130,c74f25b4aa65ec59d130ac889fb60e60ae1359ccb513e4899b9a60c318524fee,1
aprime_0522_5c96afcae3f3,aprime_global_7d9c4f4435fca3bfb5f4,7d9c4f4435fca3bfb5f4318a5d6c45a44b1011ffa6de1f073c872d3444224aff,1
aprime_0524_cb06715f1b71,aprime_global_7c82487d7b78e5830164,7c82487d7b78e58301647adb13cce4f9df86c40fce3c0f21a71d8cbe12885246,1
aprime_0525_9e71a0a1fc08,aprime_global_54fbf6a2d4d8a0f6f9dd,54fbf6a2d4d8a0f6f9ddcc7b08a6d95cff41e4ae015a1226d2cec4bd580df128,1
aprime_0526_c864a0c93233,aprime_global_a3f3437c52010fce14b0,a3f3437c52010fce14b007aef74a5a3f7bf27e936791614650d94413a920339e,1
aprime_0527_74f41e4a15fb,aprime_global_577938a7ab8013923a8e,577938a7ab8013923a8e9ee30655c2247f0c479ee137de0a5c53999690047fcf,1
aprime_0530_f6eec3a158a6,aprime_global_c64ee3765816bba8cce2,c64ee3765816bba8cce216473e379b6fbb02741ea29e2b6aa3ad9742df7ca0ed,1
aprime_0531_b32ee5112382,aprime_global_a07c0eddd16242d5a322,a07c0eddd16242d5a32216d529864eeb7bf08dd056b82acc0bffd28776b699e7,1
aprime_0532_89e854c485de,aprime_global_b43a2ab443ede1139ffa,b43a2ab443ede1139ffac07b5ce081dbd4567c2c1b3aa66cc22394e65ff66148,1
aprime_0533_6cf36fd372e7,aprime_global_90ef53a2d9bcc200fc85,90ef53a2d9bcc200fc85922d6cc48473e18be235e06e6ad3c1413f2649789ae1,1
aprime_0536_462c769c19f0,aprime_global_c13d965306ba1ab69c96,c13d965306ba1ab69c96580919728fe07e8d4174f2a73a468fa0837c69119269,1
aprime_0537_8d523df950a0,aprime_global_7e4efa06536d3f7a5aa2,7e4efa06536d3f7a5aa2ea471fafdf7de4109a8511f8f1d9fe4a5abb4293c568,1
aprime_0539_e69e017f0725,aprime_global_99f508b93874df8d5b88,99f508b93874df8d5b880268d962c43febcc5df277abb9c2dadd1618f38931fa,1
aprime_0540_398050263d51,aprime_global_2b78e584f1b8e64222ac,2b78e584f1b8e64222ac487795789064d9832320549d4e3dd5f405d44ee1e9a5,1
aprime_0541_5e6d1f896776,aprime_global_d6ccc297090e7a1df222,d6ccc297090e7a1df22255ef1487fe14bc1d6f1de522683eaf7887dd7aabe60c,1
aprime_0542_5c9105e2a1dd,aprime_global_83b2f123f571dff23fed,83b2f123f571dff23fed47ee984547d696a9e3be507522a7ffebd3ff09522170,1
aprime_0543_2ae90472a6ad,aprime_global_b6d8ee6f4a6cd8ead6fe,b6d8ee6f4a6cd8ead6fe81f18f99322ec05b78fd477a90ae92aab177c9208422,1
aprime_0544_4e8d37fb6ec9,aprime_global_751639125579439a28cc,751639125579439a28cc8464c74e2700d474b0423686cd46370a02bb6c32e865,1
aprime_0545_839160d11e13,aprime_global_ebedcd7886c1c483cb22,ebedcd7886c1c483cb225457df4b592c30f7bf0926978b3a4d0267cf59f4a8b9,1
aprime_0546_f1a84aabfaa9,aprime_global_326066cc0d78ef2d3db5,326066cc0d78ef2d3db5e90cc89e13961a29fe2138457922c37db11daadb32df,1
aprime_0547_10a6100701b9,aprime_global_fabaa16c3e23e0b1d135,fabaa16c3e23e0b1d135ae8cda3a560447cecfedf9bbb584ae6a1a7437fdd77b,1
aprime_0549_e0f9eef04668,aprime_global_ac6af09d51fecc5f97e2,ac6af09d51fecc5f97e2cdb2c93007ddc6e20f575a01dae5d92cc01779ded2f5,1
aprime_0550_e9bafa3bdcc3,aprime_global_2905fdcc6cbb2f83fa1a,2905fdcc6cbb2f83fa1a67ffbd97f769c84e6aca035826b0e920cf09d5e0e931,1
aprime_0551_d444726afcc5,aprime_global_144a764c31217dcbfe23,144a764c31217dcbfe23fd8320891be63cb2c0dab010a56c9b14c87160900cbf,1
aprime_0553_6f95d0cc2af7,aprime_global_e516176af28e373cd82e,e516176af28e373cd82e8b5cf4fa42ac7e059c4154d1e90ce615e285a424a713,1
aprime_0554_81051b6a059d,aprime_global_1b56e8bdd1b99c9b1ebb,1b56e8bdd1b99c9b1ebb56aa49a643af5e5213bde54417b1815c782ee677ba6e,1
aprime_0555_75ca83180496,aprime_global_b16e4ba16c2f0f0fafb9,b16e4ba16c2f0f0fafb978a9984e9dfbbf33d6e204e97af939164c71c2265c10,1
aprime_0556_06e13ef0216d,aprime_global_7368941cc2d0f2178e13,7368941cc2d0f2178e1356d0f62e0cfbfc9a752305cac6c528af613eaa7d60af,1
aprime_0558_7c9c63fc2a1e,aprime_global_912110088d85bfa7a204,912110088d85bfa7a2044b2b56be944d5ba9c571dcf78c831ca5a64eb70bed53,1
aprime_0559_179d60786ac8,aprime_global_ab55b34638125107b8d6,ab55b34638125107b8d655b950b27588f87e7b7553f22e4591d008d527a8c8ac,1
aprime_0561_1bd235f94af7,aprime_global_3717b6b24f7316f920f9,3717b6b24f7316f920f9756da7eaa33e88864f8d00b4c76efa76d3dde9d48e67,1
aprime_0562_f596044e9bec,aprime_global_447968bcc17a4b32332a,447968bcc17a4b32332a7b8ea21d63b4f8e62373857799b045d663b247f2ccfd,1
aprime_0563_a1a3881e8c56,aprime_global_6a560012760b4b935d7f,6a560012760b4b935d7fb0aefe3c1ceaeda301d8d8399de1c3725e31f5827b69,1
aprime_0565_2343e3e0548e,aprime_global_3e3a062c1391dec9c192,3e3a062c1391dec9c1921383706a134d55fae44d1e13f92fafefc3d07b8cea68,1
aprime_0566_1e2277c399d0,aprime_global_3d767d94da461b0d0634,3d767d94da461b0d0634b72076cad48812ea52381071c9cdb13e0ff484f64878,1
aprime_0568_e10f7a4a5f36,aprime_global_60acb3289a79c023826c,60acb3289a79c023826c92bd2237655d12aebd7a64d1f13be24d18017b39754e,1
aprime_0569_8efdd8634b8f,aprime_global_f99f9e5ad8e8f9b9d31a,f99f9e5ad8e8f9b9d31ae68d55e74a5191617dfa8e54bf3bbddcdd1702871632,1
aprime_0571_146ce6f6e0ee,aprime_global_f1e5c6ea5638b302ddbb,f1e5c6ea5638b302ddbbad3752c43af58b87cfc9cce18bf6036a39b1dde44979,1
aprime_0573_f300ee3d1639,aprime_global_bcc6cb091acf057e116d,bcc6cb091acf057e116dc156fd0dbaa252186db0fdd667ac240ee9780209e087,1
aprime_0574_f6302e749c37,aprime_global_d280f448535018c49349,d280f448535018c49349aaa103dce2b26fe25192b28da05a160d5290addef981,1
aprime_0575_1531665daad5,aprime_global_2199da5ba499f55e37ab,2199da5ba499f55e37ab1850a01ad6db948997e915cd27f1ec46ac953321e6d1,2
aprime_0576_f2547282e77b,aprime_global_73f74cfcee5fd2b0ac97,73f74cfcee5fd2b0ac9707536376385be7647325d8bd354d296922ca247a2559,1
aprime_0577_6fd2d8bc81d7,aprime_global_ca9f6930abd9155e350e,ca9f6930abd9155e350e1a3e826cdb6c8775e67f7f68b070cdb70dbf172cba0c,1
aprime_0578_f0d3b2ed7a79,aprime_global_b5160fb6f69921b897fc,b5160fb6f69921b897fc16c27b7ea0832596d30c868dbc5009ff63187a3c9f9e,1
aprime_0579_d96560ba13da,aprime_global_726281e0ef73cd875e14,726281e0ef73cd875e14d6ef37f5cf87a88b4849d0a2b4706867f3d7a9f60f20,1
aprime_0580_0f044828dc91,aprime_global_1f34327ef525927c7318,1f34327ef525927c7318aa845a57f722a8d306c2434819bf491f9897116f1bb1,1
aprime_0581_78da5a291d65,aprime_global_bc86e2fed1d79888b8a7,bc86e2fed1d79888b8a779535d836245d525c01cb51182a8fcd017cdcac67913,1
aprime_0583_b10a50296369,aprime_global_c7fbac3184ae8ff16a14,c7fbac3184ae8ff16a1430acdff39425c3f0519d86cf9654471fdabfd24e607b,1
aprime_0584_1086670fa6e3,aprime_global_8545f2a4917b25fbd182,8545f2a4917b25fbd1828cb77efd266d35b04181be0360c550bec05d6bbe7752,2
aprime_0585_d680cf364704,aprime_global_bad934bbf74e00f899b5,bad934bbf74e00f899b52b60b5a6dd9b8920deffe2aa4eed64ec05e13b090564,1
aprime_0587_281667f3b8c4,aprime_global_61f534c0cda82fdd5603,61f534c0cda82fdd560301600cf74255de98e18d5c5abcff69fa87e32c72f793,1
aprime_0589_4a39428edfea,aprime_global_64676ef856a689448efb,64676ef856a689448efb9313eee1b60c61151250cf266c586b7f0e82e15e9e9e,1
aprime_0591_68cc6fc7529f,aprime_global_203b8ce69551028201f1,203b8ce69551028201f1b35167c93dec288852e25fd9abf36c06f2d214a0c649,1
aprime_0592_1b47555b0b54,aprime_global_71416be5120e14ea11f7,71416be5120e14ea11f724873fdc4906326514f91c4635583ff32c9b459aabd1,1
aprime_0594_f2d065d96e3b,aprime_global_ac4710bc36b169ad9617,ac4710bc36b169ad961757bfb909cc0d042ab308ab52da1c5293d571775db68a,1
aprime_0595_ff928dce7d67,aprime_global_3c0ce1991e813eae2adc,3c0ce1991e813eae2adcd749d553de83f0b4c370a294cd7afaa2cc249dc7e963,1
aprime_0596_78610c390207,aprime_global_af5829def3d18dcfa0ec,af5829def3d18dcfa0eca15af845fe5056a526968792f0afddad60e3210e7ade,1
aprime_0597_9bdc2468ebc9,aprime_global_7c87d2a25bcbcfb5a1a1,7c87d2a25bcbcfb5a1a1ec8429cc59ac678097fdff5da9f5e5ab67fc4acac64f,1
aprime_0598_9257a91a4ec0,aprime_global_44997646dec650ecabfe,44997646dec650ecabfe12843e5b31fbaedf79a8497b708b69d2cbeea1d41ee2,1
aprime_0601_833195585ba5,aprime_global_f0f73d7ab0199c18daca,f0f73d7ab0199c18daca9f833ee1c4c852cbbd46fe300e3fdf8541781f51420a,1
aprime_0602_50ce95277de3,aprime_global_9f95216c3b2635be4ba1,9f95216c3b2635be4ba15b53ef2f366ded34074622bca736798b22f2c617b9f4,1
aprime_0603_d57b6d99c686,aprime_global_d086005063f7c61ed2f7,d086005063f7c61ed2f7a8b5d7cffdd79ab25caa685bcee44b893e05bd6e5064,1
aprime_0605_bba0d88aa0de,aprime_global_5049671292ada30f2360,5049671292ada30f2360357dde7a8e14545907bbb6d1da56c15af1f2f6bae0a4,1
aprime_0607_aeb3d5aac08c,aprime_global_50cb92ad8c538f150798,50cb92ad8c538f1507983b014555440f096ae50d4acefe95b887fd2076c21cd1,1
aprime_0608_2f037679c7ef,aprime_global_34fcdfb4ec9135ac9362,34fcdfb4ec9135ac936272829ff0649ee6b4172635e0cc0b98cc1d1f20a494ee,1
aprime_0609_3059431143d5,aprime_global_f44e013dcea5d001219f,f44e013dcea5d001219fed3e56176f8dae8759c20f027b86afdf28b33f5b1044,1
aprime_0611_b0653572eb17,aprime_global_8ad5b77dec31b806c7ae,8ad5b77dec31b806c7ae40f060da929892daa50731858a4d49cd7b03a79f0566,1
aprime_0613_7af96355e19e,aprime_global_89c39cb183d24733443a,89c39cb183d24733443a70739d4efddb6f7b88374b6b46788726f499a50b3b63,1
aprime_0615_9b784fcbdcbb,aprime_global_3fa01d64083ad5817cec,3fa01d64083ad5817cec808d1e3a212f0060775b6e361707d14adb57f25a1300,1
aprime_0616_1d0fb11cfbeb,aprime_global_57077f1ee8f128467436,57077f1ee8f128467436f75ceb9ff83bab3a16ab8c92e4c19836ea49914890ba,1
aprime_0618_e829f92b90cc,aprime_global_1cb5377ff955665798f7,1cb5377ff955665798f7f03ea6e8a940cf18ba1c27281e82508e21d5788bb5b3,1
aprime_0619_29686c4f31ab,aprime_global_958e59ae3871ee264d8a,958e59ae3871ee264d8aed18138abac0ea100d7934d4fb46eecfb3a537c5f998,1
aprime_0622_cca0847a6187,aprime_global_b1eebb20c55753ae751b,b1eebb20c55753ae751ba0eec6e95ebcc83fef9cf0c5dde170ad7c4476a1e919,1
aprime_0623_c5584618caba,aprime_global_81faab8e70e7d489c3ca,81faab8e70e7d489c3ca1bfc1a4a76c7c669d062657b5674d2b9e072b5df0c46,1
aprime_0624_cedcd72ac3b7,aprime_global_a5f5c65dac3e1e8ba91f,a5f5c65dac3e1e8ba91f75a833743877f2888e4e671d1ee69fdbab87bc325cb1,1
aprime_0625_eaac0c783ee8,aprime_global_9ad5ccbd7c36e4b816fb,9ad5ccbd7c36e4b816fb84cc44d5f0747cc824e1992d65a14a7b6fbb5d43766b,1
aprime_0629_9a11747ab420,aprime_global_13c60f292641de339106,13c60f292641de33910678faab748020f43c62d3fa22c87f9e77b59e35b893ae,1
aprime_0630_1fb65f02e5de,aprime_global_3a002f3dc718868e2573,3a002f3dc718868e25737cf994460ea0381da6d243c37b92675c28fcd675c2c8,1
aprime_0631_fe83a75ea42e,aprime_global_54e688377780b17a1943,54e688377780b17a19438c78a2944abc5aa935aac58e501cfdb583672bd16368,1
aprime_0632_a50bb59c34ec,aprime_global_76093a56ca692771aa57,76093a56ca692771aa57b42407974a046de4b94f68bbba80564e23b2bea713bb,1
aprime_0633_e860fc8a5f51,aprime_global_7e6a7f88193fef1590e4,7e6a7f88193fef1590e423637f90caac58f24515ad485d9aea229e720cc2bc2c,1
aprime_0634_afbab97e708a,aprime_global_fc9f52a8e29c3c1b0fb1,fc9f52a8e29c3c1b0fb1c8d1daf1d0305ddb5bdd7c062b90c8fa198984eeb557,1
aprime_0636_62c60e859c91,aprime_global_63b28afed633e949a492,63b28afed633e949a492bbd48cb19d173f8de57d872c78f2a6951ef3eb2fbc06,1
aprime_0637_c265f4f0ac84,aprime_global_e10f59e611e2bdf7bef1,e10f59e611e2bdf7bef195a35e821f91b17d66a595eb45262ba1c62481d278b1,1
aprime_0638_2fc5edec82da,aprime_global_0ba9d5abb9de6bf90251,0ba9d5abb9de6bf902518717244346f64c727b141023b64b0dfcf1a5549c3472,1
aprime_0639_c7e6cd205d7f,aprime_global_973ff51c0e47672adec1,973ff51c0e47672adec1b9453b343814085bf5323f8212ac0e4a56f5fa64ea3d,1
aprime_0640_b4f503692542,aprime_global_5ec27c84775165260764,5ec27c84775165260764766f76d5f52af2daa1c5a963e6c8c9b46ee8dfe475fd,1
aprime_0642_fa10e2716b5c,aprime_global_0b8fdaaf6687e6289303,0b8fdaaf6687e62893036423ee2a517ff1b61dea3cb22f6aa28248cf5764f4d7,1
aprime_0643_368c2b9cff7e,aprime_global_bb1a29af24b4948ff1b5,bb1a29af24b4948ff1b588dcf7a005870ec186ee7706d58d12d5dd2e70753ad3,1
aprime_0645_8c11716d4216,aprime_global_d47cbf3a88196451302d,d47cbf3a88196451302def2e7c2b4d35c6576affcecb67d7291ba6af51e13aff,1
aprime_0649_9cb5c6c2a895,aprime_global_0e2d8caebb7e1b78d667,0e2d8caebb7e1b78d667b62bf8f03c9ed06f2f1d364bd74df305daa290516bee,1
aprime_0650_dacd1784c6c3,aprime_global_111df2b37d14fdcc0d51,111df2b37d14fdcc0d514971dd1db3f1955d7b218058c36c27245fbc10cf765d,1
aprime_0653_0fc112cceb9b,aprime_global_27785627f70f2adf4154,27785627f70f2adf4154da880d0f07669055492c08c87051c81b6957164fddad,1
aprime_0654_3ecf93b71671,aprime_global_8fcfdcaf1eaadede8867,8fcfdcaf1eaadede8867d62535b35842b4c394f3a6e8ff2da115c816748751cf,1
aprime_0655_26abf16fc0bf,aprime_global_7d9623fa1cab081db9d2,7d9623fa1cab081db9d2e8a3a7ce449e9aa25f2c0707042b142bdd7e506d38b4,1
aprime_0657_76289591da0c,aprime_global_bcc323f6e72e5567ef3d,bcc323f6e72e5567ef3d34ca9c789c1167ab9bcd7871fac8b8f08df46b83badf,1
aprime_0658_254f2720ddb1,aprime_global_9e10bc267db384ce695f,9e10bc267db384ce695f54323c4a808de372aa8846be6a82d9665f55de61687c,1
aprime_0659_dce2ee5e64d5,aprime_global_54eb80f3e1225cca58c8,54eb80f3e1225cca58c823e3df9e9eefa84ecaa8874b81e73d3bce526df3938f,1
aprime_0660_8dfbc958a67f,aprime_global_58ccbd954a202c1b0cf9,58ccbd954a202c1b0cf98d194579612e231ad69238a2dbb7e6453875794e049a,1
aprime_0661_63ccdc7a04c8,aprime_global_659aa5fc334920d8550f,659aa5fc334920d8550fd5c83e272a1a3890c46b60bdfb24e3c4aca032c62748,1
aprime_0662_11b27dd6eaca,aprime_global_c5454b366b37bfe0db3a,c5454b366b37bfe0db3a2875dd2f4661e676b22f45757a39d7abb258d35cdf70,1
aprime_0664_1ed1ae1e2357,aprime_global_c04a491da3a7cd8c8da0,c04a491da3a7cd8c8da06d228c8d57b18e1f6879e6619b80411ca8b2e44d31d8,1
aprime_0665_65085368ec51,aprime_global_9bdb8e5e4462c96d1bf7,9bdb8e5e4462c96d1bf77d43ed975b49047042ff77533d98cfa5baf7382d51d2,1
aprime_0666_71116042238a,aprime_global_ffc8679e8e3f712427e2,ffc8679e8e3f712427e2fde636f5892b1ed792aecada7c554cd584d383ad1f66,1
aprime_0667_dcd9d885823d,aprime_global_66f1730feb25b7651579,66f1730feb25b765157981fe89bd856d4924d70f170d0423cae5b1504f5581b0,1
aprime_0668_ddfd03424905,aprime_global_e0478d631a3758bb5ecd,e0478d631a3758bb5ecdd479ff3acb21975381398c44fbcc1036081d737c5f6d,1
aprime_0669_a61675a50dd2,aprime_global_f25935f96216e8bbb202,f25935f96216e8bbb2027941179b03f5e29dee11578cc8afdbae6372ea4421d0,1
aprime_0670_6a651413197f,aprime_global_abe2fa225b8cc7bb7781,abe2fa225b8cc7bb77818044031b73b2684246633d45eb43fbccb27d47abfac7,1
aprime_0671_0cca665ef8c3,aprime_global_835bf835619c123da385,835bf835619c123da38530fc014233b27185987219d57b76ee273061550c4940,1
aprime_0672_0428636b4344,aprime_global_ea2ace4a783a4fe7883d,ea2ace4a783a4fe7883d823d955e8a44e0a0c564c9df4e9e9f52fcf3280554a9,1
aprime_0674_3ca218c86a0f,aprime_global_41321f51f8659cb2a8c6,41321f51f8659cb2a8c694ef2318e0945856191c7a18fbb35b69e7e3baffc08f,1
aprime_0675_6e5d1f20ef6e,aprime_global_2d8db195b052d29856ca,2d8db195b052d29856ca530677552be85cdf4acfbee26149255a37b88e77ac7e,1
aprime_0676_08c77097498a,aprime_global_07480e9d0f41ed066c4a,07480e9d0f41ed066c4add28c622c0c4058cfe27317f8ad1745eded495b72a33,1
aprime_0679_7a1dcf7675ed,aprime_global_7193644284eee37f5de5,7193644284eee37f5de5de28a2b5bc99722c58de63d3d4751b3fca56bff15fd7,1
aprime_0682_ba3b4675132d,aprime_global_d840e2b7d8f684267696,d840e2b7d8f68426769671fec7f256183a4184edc4469c71338e45a2c60979bc,1
aprime_0684_c463a93c81ff,aprime_global_ec76f842bd875e48185d,ec76f842bd875e48185d689db5f6a13dda0f962044c76690f251df1183f9a487,1
aprime_0685_95d331731e2c,aprime_global_0fb050fc65d29c923ed8,0fb050fc65d29c923ed83b668ea2ae989e9e5770f38692894b05446694a34bd7,1
aprime_0687_01c4eb5cce69,aprime_global_260396bd88303495e5f5,260396bd88303495e5f57f8db361f406f692c40891a3bc99a8d5df497464a092,1
aprime_0688_f6b9c4eaf1b7,aprime_global_387af076db1f4fca1a42,387af076db1f4fca1a42e77f689b01412f950e85774af09db4cb6bb232fe5340,1
aprime_0689_7d9afcd909bf,aprime_global_0d0397b00348f8715b2b,0d0397b00348f8715b2bfebe970d7a0c1c4df5a112a714248b9879f18ba5c268,1
aprime_0690_d2da227c60e3,aprime_global_c236a49fa97f8be01ee1,c236a49fa97f8be01ee1e8d6117688d2ad61e2dc6857221722fa700658f979e7,1
