canonical_clip_id,prompt_id,media_path,media_sha256,requested_vocal,demucs_score,panns_score,old_present,source_family,source_record_id,joint_corrected_score,corrected_score_band,corrected_present,old_corrected_disagreement,old_violation,candidate_violation,calibration_stratum,role,selection_stage_probability,final_inclusion_probability,inclusion_probability,selection_component,calibration_analysis_weight_multiplier,repeat_parent_clip_id,reserve_order
held_out_0178__cand05,held_out_0178,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0178/candidate_05_seed2026486705.wav,093fb6a4ed96b54a3052d599be079a846811e100aad736cd543245b59611ad92,0,0.07530892640352249,0.18192556500434875,0,spine,2025405d16e01fd7e70950e8,1.9490125522314679,low,1,1,0,1,instrumental|low|old0|corrected1|disagree1|spine,train,0.05319148936170213,0.05319148936170213,0.05319148936170213,targeted_train,1,,
dev_0170__cand04,dev_0170,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/paper_prep/w2_execution_20260712/spine_reconstruction/audio/dev_0170/candidate_04_seed2026222704.wav,4daf382fa5c75b46e79edd35f365d520f7d8a1e97808f9c5636924542f8b4cc4,1,0.054146576672792435,0.028546445071697235,0,spine,0cc170ef4707df8de73d2e18,0.8971751061848757,low,0,0,1,1,vocal|low|old0|corrected0|disagree0|spine,train,0.09259259259259259,0.09259259259259259,0.09259259259259259,targeted_train,1,,
dev_0120__cand05,dev_0120,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/paper_prep/w2_execution_20260712/spine_reconstruction/audio/dev_0120/candidate_05_seed2026172705.wav,38381f476f2be4a145a41869e892e081c1c9bbb9b4beb529ba5ca9e76a056123,0,0.7166106104850769,0.4082719087600708,1,spine,adb2d867ed32be9ec3c5c277,12.831418839513683,high,1,0,1,1,instrumental|high|old1|corrected1|disagree0|spine,train,0.022321428571428572,0.022321428571428572,0.022321428571428572,targeted_train,1,,
dev_0058__cand02,dev_0058,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/paper_prep/w2_execution_20260712/spine_reconstruction/audio/dev_0058/candidate_02_seed2026110702.wav,2a1261022d78e3f9689d0761485dd6fe39eb901f11576d5018141c6060772494,0,0.437736451625824,0.11286471039056778,1,spine,9b490998003e8cf6581266a4,3.54718103339522,boundary,1,0,1,1,instrumental|boundary|old1|corrected1|disagree0|spine,train,0.0423728813559322,0.0423728813559322,0.0423728813559322,targeted_train,1,,
dev_0203__cand06,dev_0203,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/paper_prep/w2_execution_20260712/spine_reconstruction/audio/dev_0203/candidate_06_seed2026255706.wav,d5c7f5147b2ba92b5fe27291e1e79102f79da93b2f6e4aaed6dc896beddfe12e,0,0.21253560483455658,0.05647635832428932,1,spine,8eabe318553d92bd318055c7,1.7749734739043221,low,1,0,1,1,instrumental|low|old1|corrected1|disagree0|spine,train,0.4166666666666667,0.4166666666666667,0.4166666666666667,targeted_train,1,,
held_out_0223__cand03,held_out_0223,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0223/candidate_03_seed2026531703.wav,1ccadb398b5727c7e9ff95c9456c20ed903e9ca02c1911d6d548bfd62d9d8edc,0,0.0932387262582779,0.29731205105781555,0,spine,67ab76beb38fad706a08dd35,2.4130399477180364,boundary,1,1,0,1,instrumental|boundary|old0|corrected1|disagree1|spine,train,0.038461538461538464,0.038461538461538464,0.038461538461538464,targeted_train,1,,
held_out_0192__cand02,held_out_0192,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0192/candidate_02_seed2026500702.wav,7b0efe59752a7cc7c6373d1a98eb5632bbbbceb8f1f2a8aa8a7c1e36ee8299de,0,0.04603523761034012,0.18132691085338593,0,spine,f5b4ca8959af820e4a086e0f,1.1914026694093776,low,1,1,0,1,instrumental|low|old0|corrected1|disagree1|spine,train,0.05319148936170213,0.05319148936170213,0.05319148936170213,targeted_train,1,,
held_out_0152__cand07,held_out_0152,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0152/candidate_07_seed2026460707.wav,ed62ffcd36e08bbef1c508211abb8e0c33d20c23504c0a452e4bcdb4b036c4d7,1,1.985991048059077e-06,0.03388084098696709,0,spine,45f59ed335326be9fca304a8,5.139791079408378e-05,low,0,0,1,1,vocal|low|old0|corrected0|disagree0|spine,train,0.09259259259259259,0.09259259259259259,0.09259259259259259,targeted_train,1,,
dev_0025__cand05,dev_0025,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/paper_prep/w2_execution_20260712/spine_reconstruction/audio/dev_0025/candidate_05_seed2026077705.wav,a3ee50fef2827df1459a42140a2945cd1f10bc4026c40c509c2cd6f19c7343f1,0,0.3607896566390991,0.2185642570257187,1,spine,65ee0a4cfc3932d93e9ee98a,6.869170925233144,high,1,0,1,1,instrumental|high|old1|corrected1|disagree0|spine,train,0.022321428571428572,0.022321428571428572,0.022321428571428572,targeted_train,1,,
dev_0159__cand00,dev_0159,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/paper_prep/w2_execution_20260712/spine_reconstruction/audio/dev_0159/candidate_00_seed2026211700.wav,ca66a3b286ddad69563e980fe3700a0099fcb1fa6e859539042780eeaba690a3,0,0.20069167017936707,0.13688713312149048,1,spine,17bcba569add66bf6c194f30,4.302172403084257,boundary,1,0,1,1,instrumental|boundary|old1|corrected1|disagree0|spine,train,0.0423728813559322,0.0423728813559322,0.0423728813559322,targeted_train,1,,
dev_0016__cand07,dev_0016,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/paper_prep/w2_execution_20260712/spine_reconstruction/audio/dev_0016/candidate_07_seed2026068707.wav,27df3d89b8e0018f7e683856ad2268c268a905ae26cfac15f9da424f5ad4c9d6,0,0.3254300355911255,0.041607100516557693,1,spine,c48009a409ff4ee3e46e6cdf,1.3076533603477531,low,1,0,1,1,instrumental|low|old1|corrected1|disagree0|spine,train,0.4166666666666667,0.4166666666666667,0.4166666666666667,targeted_train,1,,
dev_0034__cand03,dev_0034,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/paper_prep/w2_execution_20260712/spine_reconstruction/audio/dev_0034/candidate_03_seed2026086703.wav,0a7f103923a4a7de3efb00a1b9d1dc05268770f7759f503f58f3ec2e1afd3ab4,0,0.136992409825325,0.21192729473114014,0,spine,a15a1d8193ad478cbd5c220c,3.5453954671900263,boundary,1,1,0,1,instrumental|boundary|old0|corrected1|disagree1|spine,train,0.038461538461538464,0.038461538461538464,0.038461538461538464,targeted_train,1,,
dev_0203__cand03,dev_0203,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/paper_prep/w2_execution_20260712/spine_reconstruction/audio/dev_0203/candidate_03_seed2026255703.wav,f2a9324b6505509421ba633e995df3a15f09b431123b6d2a8f7f63593d99f903,0,0.13514691591262817,0.058407027274370193,0,spine,aa5584d933ce5d7693cd2715,1.8356517165347508,low,1,1,0,1,instrumental|low|old0|corrected1|disagree1|spine,train,0.05319148936170213,0.05319148936170213,0.05319148936170213,targeted_train,1,,
dev_0122__cand05,dev_0122,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/paper_prep/w2_execution_20260712/spine_reconstruction/audio/dev_0122/candidate_05_seed2026174705.wav,f70ad61f57b0e57c4fc4104a04bc0b65d634c18172b4fe742b082ade6cd15b18,1,0.026427412405610085,0.5585234761238098,0,spine,61a4c7c9b844806dffbd6ac9,0.6839475871099719,low,0,0,1,1,vocal|low|old0|corrected0|disagree0|spine,train,0.09259259259259259,0.09259259259259259,0.09259259259259259,targeted_train,1,,
dev_0238__cand07,dev_0238,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/paper_prep/w2_execution_20260712/spine_reconstruction/audio/dev_0238/candidate_07_seed2026290707.wav,748e04498b5f8e2231fb6b3d45889557b3de12fc6ac91057d3f817324eb51ca3,0,0.1960742473602295,0.22652943432331085,1,spine,7d1a8aed721e675d488e84cf,5.074447180760107,high,1,0,1,1,instrumental|high|old1|corrected1|disagree0|spine,train,0.022321428571428572,0.022321428571428572,0.022321428571428572,targeted_train,1,,
dev_0124__cand02,dev_0124,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/paper_prep/w2_execution_20260712/spine_reconstruction/audio/dev_0124/candidate_02_seed2026176702.wav,be106d2f15b7315aa92640aef120639b16ebd07673e0423238aa598c5bb91fd0,0,0.30483630299568176,0.12948113679885864,1,spine,0852a3ae18363c9542dabfce,4.06941222855206,boundary,1,0,1,1,instrumental|boundary|old1|corrected1|disagree0|spine,train,0.0423728813559322,0.0423728813559322,0.0423728813559322,targeted_train,1,,
dev_0058__cand04,dev_0058,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/paper_prep/w2_execution_20260712/spine_reconstruction/audio/dev_0058/candidate_04_seed2026110704.wav,ea37cbb2178179d1591e2d95df03012c06f1aa861a25f38a6120ce27f602a4cb,0,1.598555968485016e-06,0.038282670080661774,0,spine,43bcce7b41d42ca8d473978e,4.1371000714147716e-05,low,0,0,0,0,instrumental|low|old0|corrected0|disagree0|spine,train,0.005434782608695652,0.005434782608695652,0.005434782608695652,targeted_train,1,,
held_out_0158__cand02,held_out_0158,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0158/candidate_02_seed2026466702.wav,31860d7899bfeb9459e944d1cf0b4b59600a7971db4261d503e55e3fe799cb30,1,0.3832291066646576,0.11494423449039459,1,spine,9afcc9d91f8a4ee1b7b81b80,3.6125375865628824,boundary,1,0,0,0,vocal|boundary|old1|corrected1|disagree0|spine,train,0.006648936170212766,0.006648936170212766,0.006648936170212766,targeted_train,1,,
dev_0117__cand05,dev_0117,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/paper_prep/w2_execution_20260712/spine_reconstruction/audio/dev_0117/candidate_05_seed2026169705.wav,2a45dd33f3f6543e26a292032bf103b67107a951628c19e69baaa44f4e4a39bf,1,0.2750795781612396,0.05136055871844292,1,spine,493328b49c46dba95df54f53,1.6141910001823532,low,1,0,0,0,vocal|low|old1|corrected1|disagree0|spine,train,0.047058823529411764,0.047058823529411764,0.047058823529411764,targeted_train,1,,
held_out_0104__cand01,held_out_0104,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0104/candidate_01_seed2026412701.wav,c3694cbc2541bcce7d0b7eeba9657f6b997721f1ab7c8aa15a225730da952037,1,0.46080252528190613,0.22718702256679535,1,spine,51922acff200f3354de1fa7d,7.14017246572243,high,1,0,0,0,vocal|high|old1|corrected1|disagree0|spine,train,0.003568242640499554,0.003568242640499554,0.003568242640499554,targeted_train,1,,
held_out_0014__cand00,held_out_0014,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0014/candidate_00_seed2026322700.wav,5d45fac9e4668ac4ab6f6637e69f5c2793d82ec65456e1177e36a7c412c6fdb0,1,0.13066740334033966,0.09115105122327805,0,spine,a0c12ad9afdbf1bf47faf2ab,2.8647508947160603,boundary,1,1,1,0,vocal|boundary|old0|corrected1|disagree1|spine,train,0.012012012012012012,0.012012012012012012,0.012012012012012012,targeted_train,1,,
dev_0040__cand05,dev_0040,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/paper_prep/w2_execution_20260712/spine_reconstruction/audio/dev_0040/candidate_05_seed2026092705.wav,971f7bcaf0492d111d8b65189ca7436cca65e03c3ed07126cf418ad22f66adf7,1,0.041879426687955856,0.1340639442205429,0,spine,4b0ee289bd299898080051ca,1.0838493149899113,low,1,1,1,0,vocal|low|old0|corrected1|disagree1|spine,train,0.030303030303030304,0.030303030303030304,0.030303030303030304,targeted_train,1,,
dev_0055__cand03,dev_0055,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/paper_prep/w2_execution_20260712/spine_reconstruction/audio/dev_0055/candidate_03_seed2026107703.wav,1b3007d80bf600b0e6878093ecb7db609c91b83110cb0a197913a67393031c92,0,0.7966140508651733,0.020342731848359108,1,spine,a77f60b684864a7867a36df1,0.6393437978110007,low,0,1,1,0,instrumental|low|old1|corrected0|disagree1|spine,train,0.19047619047619047,0.19047619047619047,0.19047619047619047,targeted_train,1,,
dev_0215__cand04,dev_0215,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/paper_prep/w2_execution_20260712/spine_reconstruction/audio/dev_0215/candidate_04_seed2026267704.wav,2ef5902e884af39bb65f008f495eed0826c2831d9611ffab50668772d0664c4c,0,2.870604021154577e-06,0.02049950510263443,0,spine,3f05417966153d7767f9e97d,7.429190053431308e-05,low,0,0,0,0,instrumental|low|old0|corrected0|disagree0|spine,train,0.005434782608695652,0.005434782608695652,0.005434782608695652,targeted_train,1,,
held_out_0154__cand00,held_out_0154,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0154/candidate_00_seed2026462700.wav,04e0c21a51e724cd8f8fdcce6e0b097b04fe0adbfdca5b534d3c2a5570614bde,1,0.4050520360469818,0.15435077250003815,1,spine,31a4096014a7febb1b135218,4.85103032477893,boundary,1,0,0,0,vocal|boundary|old1|corrected1|disagree0|spine,train,0.006648936170212766,0.006648936170212766,0.006648936170212766,targeted_train,1,,
held_out_0012__cand06,held_out_0012,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0012/candidate_06_seed2026320706.wav,0b4c49df74a7f6cfb1962b234d42bb7ca9622e584793c74543158a6c86af7d4e,1,0.2397705465555191,0.04566330462694168,1,spine,a16387e3fbdcb0ae9c5907e7,1.4351342198488664,low,1,0,0,0,vocal|low|old1|corrected1|disagree0|spine,train,0.047058823529411764,0.047058823529411764,0.047058823529411764,targeted_train,1,,
dev_0214__cand07,dev_0214,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/paper_prep/w2_execution_20260712/spine_reconstruction/audio/dev_0214/candidate_07_seed2026266707.wav,39b562c4f6729631b2d128254abacc74aeea8826433da24fa17b8b35df3a9ec0,1,0.3281351625919342,0.5262594223022461,1,spine,80e85d5c82b16a32bc43304e,8.49221441948852,high,1,0,0,0,vocal|high|old1|corrected1|disagree0|spine,train,0.003568242640499554,0.003568242640499554,0.003568242640499554,targeted_train,1,,
dev_0207__cand02,dev_0207,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/paper_prep/w2_execution_20260712/spine_reconstruction/audio/dev_0207/candidate_02_seed2026259702.wav,9d4dcfc8c51f889485b80c3bac4dfc055ab346012f8ce44a5bea7981b0ed84c0,1,0.16087929904460907,0.39446523785591125,0,spine,873303cc93d0d23ad5155b5d,4.1635937226357385,boundary,1,1,1,0,vocal|boundary|old0|corrected1|disagree1|spine,train,0.012012012012012012,0.012012012012012012,0.012012012012012012,targeted_train,1,,
held_out_0193__cand04,held_out_0193,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0193/candidate_04_seed2026501704.wav,ab44638a7d200472bdb86307fc49ff2c9b641b9330cb4cba75d78bb2f4845bae,1,0.048427268862724304,0.10392311215400696,0,spine,eb410c25922336491dfd2d64,1.2533089952444605,low,1,1,1,0,vocal|low|old0|corrected1|disagree1|spine,train,0.030303030303030304,0.030303030303030304,0.030303030303030304,targeted_train,1,,
dev_0244__cand04,dev_0244,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/paper_prep/w2_execution_20260712/spine_reconstruction/audio/dev_0244/candidate_04_seed2026296704.wav,799e09f5084ad6e214da143653e0665bf8aac1ebd0b044c23b09baaa2c28f4f1,0,0.256568968296051,0.025105277076363564,1,spine,bd825be472883cf85ca7d5f5,0.7890239772488787,low,0,1,1,0,instrumental|low|old1|corrected0|disagree1|spine,train,0.19047619047619047,0.19047619047619047,0.19047619047619047,targeted_train,1,,
dev_0142__cand06,dev_0142,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/paper_prep/w2_execution_20260712/spine_reconstruction/audio/dev_0142/candidate_06_seed2026194706.wav,bf1912cd962e13abca908d0bf60fb973ce4e17d35a41ad4df40ddba74fa916d9,0,5.687707744073123e-05,0.016974175348877907,0,spine,60f9f1f1b817b6f17d1d038d,0.0014719920089186311,low,0,0,0,0,instrumental|low|old0|corrected0|disagree0|spine,train,0.005434782608695652,0.005434782608695652,0.005434782608695652,targeted_train,1,,
dev_0200__cand04,dev_0200,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/paper_prep/w2_execution_20260712/spine_reconstruction/audio/dev_0200/candidate_04_seed2026252704.wav,f805eca93c22ab153f71bd341f3f61a6795cc34a6b7a356b808d8519d8b6b656,1,0.7567572593688965,0.1500304639339447,1,spine,f521b273902ecb6a7f7356c1,4.715249029181486,boundary,1,0,0,0,vocal|boundary|old1|corrected1|disagree0|spine,train,0.006648936170212766,0.006648936170212766,0.006648936170212766,targeted_train,1,,
dev_0081__cand04,dev_0081,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/paper_prep/w2_execution_20260712/spine_reconstruction/audio/dev_0081/candidate_04_seed2026133704.wav,ca0a79e033b3db75d9a7552dc92e08b664d8c1c4ef1b26c51eb36c5e9a234a89,1,0.2840598523616791,0.0626659095287323,1,spine,fc25dfa043bb54689719d1dd,1.9695024685001699,low,1,0,0,0,vocal|low|old1|corrected1|disagree0|spine,train,0.047058823529411764,0.047058823529411764,0.047058823529411764,targeted_train,1,,
dev_0107__cand03,dev_0107,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/paper_prep/w2_execution_20260712/spine_reconstruction/audio/dev_0107/candidate_03_seed2026159703.wav,fe5286a4672a9fccf664bebf91588e1f0cf00d7142be7b7da2b86da995c55a3f,1,0.9148707985877991,0.17740830779075623,1,spine,27fbafe3fe9544c1a41f5732,5.5756966228365314,high,1,0,0,0,vocal|high|old1|corrected1|disagree0|spine,train,0.003568242640499554,0.003568242640499554,0.003568242640499554,targeted_train,1,,
