rating_id,canonical_clip_id,role,repeat_parent_rating_id,repeat_parent_clip_id,media_path,media_sha256,request_mode,requested_vocal,demucs_score,panns_score,old_present,corrected_present,candidate_violation,calibration_stratum,source_family,selection_component,inclusion_probability,reserve_order,shuffle_seed,reveal_sequence,nonce_sha256
r_91327ec3c3d59ef86170,held_out_0192__cand02,train,,,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0192/candidate_02_seed2026500702.wav,7b0efe59752a7cc7c6373d1a98eb5632bbbbceb8f1f2a8aa8a7c1e36ee8299de,instrumental,0,0.04603523761034012,0.18132691085338593,0,1,1,instrumental|low|old0|corrected1|disagree1|spine,spine,targeted_train,0.05319148936170213,,20260712,11,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f
r_a55e2e67d4d889c4fc0f,dev_0058__cand04,train,,,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/paper_prep/w2_execution_20260712/spine_reconstruction/audio/dev_0058/candidate_04_seed2026110704.wav,ea37cbb2178179d1591e2d95df03012c06f1aa861a25f38a6120ce27f602a4cb,instrumental,0,1.598555968485016e-06,0.038282670080661774,0,0,0,instrumental|low|old0|corrected0|disagree0|spine,spine,targeted_train,0.005434782608695652,,20260712,12,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f
r_d35b26d21e659415a6fa,dev_0253__cand03,heldout,,,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/paper_prep/w2_execution_20260712/spine_reconstruction/audio/dev_0253/candidate_03_seed2026305703.wav,2d487d4db34d3e4f3d82d0402d2c7cfc7684aa174427b6921a6ef9a5f2dcfa48,vocal,1,0.29905644059181213,0.06977918744087219,1,1,0,vocal|boundary|old1|corrected1|disagree0|spine,spine,simple_random_anchor,0.009765625,,20260712,13,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f
r_09e92121ec323a1e1e4b,dev_0163__cand00,heldout,,,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/paper_prep/w2_execution_20260712/spine_reconstruction/audio/dev_0163/candidate_00_seed2026215700.wav,200c7fc30733c8d14415b060a73473fd64713df54e710807da546aa33b0a3571,vocal,1,0.0317683145403862,0.5620407462120056,0,0,1,vocal|low|old0|corrected0|disagree0|spine,spine,targeted_heldout,0.1,,20260712,14,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f
r_6afe55d634d1ef90171c,held_out_0158__cand02,train,,,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0158/candidate_02_seed2026466702.wav,31860d7899bfeb9459e944d1cf0b4b59600a7971db4261d503e55e3fe799cb30,vocal,1,0.3832291066646576,0.11494423449039459,1,1,0,vocal|boundary|old1|corrected1|disagree0|spine,spine,targeted_train,0.006648936170212766,,20260712,15,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f
r_2f4fce54b4068da154ff,held_out_0014__cand00,train,,,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0014/candidate_00_seed2026322700.wav,5d45fac9e4668ac4ab6f6637e69f5c2793d82ec65456e1177e36a7c412c6fdb0,vocal,1,0.13066740334033966,0.09115105122327805,0,1,0,vocal|boundary|old0|corrected1|disagree1|spine,spine,targeted_train,0.012012012012012012,,20260712,16,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f
r_a1f0ae46d90a072590d6,batch3keep_1009_release_0466,transport,,,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/storage_triage/RELEASE_5PCT_SAMPLE/media/release_0466_68bf0245123c.flac,51f557f579f25020cf10a200b4dc8ae3980fd63facd31dc196bab1cd66a5caea,vocal,1,0.0393051952123642,0.18404804170131683,0,1,0,vocal|low|old0|corrected1|disagree1|Batch3_keep,Batch3_keep,boundary_disagreement_transport,0.02262443438914027,,20260712,17,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f
r_9a9d3310eafe607a6004,dev_0215__cand04,train,,,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/paper_prep/w2_execution_20260712/spine_reconstruction/audio/dev_0215/candidate_04_seed2026267704.wav,2ef5902e884af39bb65f008f495eed0826c2831d9611ffab50668772d0664c4c,instrumental,0,2.870604021154577e-06,0.02049950510263443,0,0,0,instrumental|low|old0|corrected0|disagree0|spine,spine,targeted_train,0.005434782608695652,,20260712,18,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f
r_e24738f51bd18ce9441b,held_out_0208__cand06,heldout,,,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0208/candidate_06_seed2026516706.wav,9dd81e9d43acbc2055aafa919045111e4586e4c2175fc0fa0bb51f536d7f4e73,instrumental,0,0.1451973021030426,0.37919822335243225,0,1,1,instrumental|boundary|old0|corrected1|disagree1|spine,spine,targeted_heldout,0.037037037037037035,,20260712,19,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f
r_72ddf26677bafd8b4d8b,held_out_0226__cand02,heldout,,,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0226/candidate_02_seed2026534702.wav,5f6830ebb6d3bc7e66c79fc82dbb67359ab1219ca1fd17199eac240505220728,vocal,1,0.08832330256700516,0.10335211455821991,0,1,0,vocal|boundary|old0|corrected1|disagree1|spine,spine,simple_random_anchor,0.009765625,,20260712,20,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f
r_a0118f84c0d68f06ecda,dev_0036__cand06,heldout,,,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/paper_prep/w2_execution_20260712/spine_reconstruction/audio/dev_0036/candidate_06_seed2026088706.wav,1c985acb49e64a0dd6bc455e4b90e4a326e43f17c0fb3a9604b6ccb6546cd6dc,instrumental,0,0.19476576149463654,0.024178078398108482,1,0,0,instrumental|low|old1|corrected0|disagree1|spine,spine,targeted_heldout,0.16,,20260712,21,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f
r_803f6eb38e2eb415819a,dev_0025__cand05,train,,,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/paper_prep/w2_execution_20260712/spine_reconstruction/audio/dev_0025/candidate_05_seed2026077705.wav,a3ee50fef2827df1459a42140a2945cd1f10bc4026c40c509c2cd6f19c7343f1,instrumental,0,0.3607896566390991,0.2185642570257187,1,1,1,instrumental|high|old1|corrected1|disagree0|spine,spine,targeted_train,0.022321428571428572,,20260712,22,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f
r_1bc1fe404d08d205a013,dev_0218__cand06__hidden_repeat,repeat,r_f9c8ab5b14caa4040148,dev_0218__cand06,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/paper_prep/w2_execution_20260712/spine_reconstruction/audio/dev_0218/candidate_06_seed2026270706.wav,09fcbab7dac0707c9d51aa88bcf0085b5c965c8e8d21db624fef602dbf7e781b,instrumental,0,0.23157232999801636,0.17095789313316345,1,1,1,instrumental|high|old1|corrected1|disagree0|spine,spine,hidden_intrarater_repeat,0.009765625,,20260712,23,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f
r_cdfcf2e87ed7e2d43162,dev_0019__cand04,heldout,,,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/paper_prep/w2_execution_20260712/spine_reconstruction/audio/dev_0019/candidate_04_seed2026071704.wav,64ce79179c4e1d00fa6433d66b209786515359f94347ca01a9db837ca921dc2c,instrumental,0,1.659363078942988e-05,0.02042957954108715,0,0,0,instrumental|low|old0|corrected0|disagree0|spine,spine,targeted_heldout,0.004329004329004329,,20260712,24,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f
r_eb70ff4ca4a6cfa0d5c8,dev_0122__cand05,train,,,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/paper_prep/w2_execution_20260712/spine_reconstruction/audio/dev_0122/candidate_05_seed2026174705.wav,f70ad61f57b0e57c4fc4104a04bc0b65d634c18172b4fe742b082ade6cd15b18,vocal,1,0.026427412405610085,0.5585234761238098,0,0,1,vocal|low|old0|corrected0|disagree0|spine,spine,targeted_train,0.09259259259259259,,20260712,25,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f
r_e66938a02eba0fc6397c,held_out_0186__cand06__hidden_repeat,repeat,r_174c5584f06532869610,held_out_0186__cand06,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0186/candidate_06_seed2026494706.wav,28cb91bfecee2e34bfcab958ad070a075d09c39e6017ca44191d9d276e1bb152,instrumental,0,0.06741975247859955,0.20766226947307587,0,1,1,instrumental|low|old0|corrected1|disagree1|spine,spine,hidden_intrarater_repeat,0.050505050505050504,,20260712,26,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f
r_d11501bc81646e0c8fda,held_out_0039__cand03,heldout,,,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0039/candidate_03_seed2026347703.wav,fea66b8bb791ebd8489ba42907882616a76a1edc51e36036014e3513cf563638,vocal,1,0.034680601209402084,0.4094390273094177,0,0,1,vocal|low|old0|corrected0|disagree0|spine,spine,targeted_heldout,0.1,,20260712,27,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f
r_81491b7ba5186b6be032,held_out_0024__cand03,heldout,,,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0024/candidate_03_seed2026332703.wav,e39c0e65778508268139f5eef6835da644b32ecefec7efb8de4e590dbe7e38b4,vocal,1,0.030169298872351646,0.1936710923910141,0,0,1,vocal|low|old0|corrected0|disagree0|spine,spine,targeted_heldout,0.1,,20260712,28,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f
r_4c548e45d4f5b76aacb5,held_out_0004__cand07,heldout,,,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0004/candidate_07_seed2026312707.wav,d7933b7e97feed4c388740128a0617d35decce8b89777cbb5a57687c1c2f735b,vocal,1,0.6827239990234375,0.460907906293869,1,1,0,vocal|high|old1|corrected1|disagree0|spine,spine,simple_random_anchor,0.009765625,,20260712,29,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f
r_6db9f55db2a40f306e88,held_out_0234__cand05,heldout,,,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0234/candidate_05_seed2026542705.wav,d839d1dbaaf9700da9a48246b5e5698d2ee3977ad664220431ec3ef8b87f2e2f,vocal,1,0.2535521984100342,0.2328014224767685,1,1,0,vocal|high|old1|corrected1|disagree0|spine,spine,simple_random_anchor,0.009765625,,20260712,30,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f
r_36cd38a9cb9920995018,dev_0245__cand02,train,,,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/paper_prep/w2_execution_20260712/spine_reconstruction/audio/dev_0245/candidate_02_seed2026297702.wav,572498f449a13d436f572b19831803871adebe33c22cf53fa451c5a26ee49501,instrumental,0,0.3460793197154999,0.013183670118451118,1,0,0,instrumental|low|old1|corrected0|disagree1|spine,spine,targeted_train,0.19047619047619047,,20260712,31,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f
r_2282983c958c8e74bd8d,held_out_0249__cand02,train,,,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0249/candidate_02_seed2026557702.wav,0ca4180dba480dd1b709e731820d1fea4eb705d997f6393c45e013ee78dd7370,instrumental,0,0.23641355335712433,0.046550873667001724,1,1,1,instrumental|low|old1|corrected1|disagree0|spine,spine,targeted_train,0.4166666666666667,,20260712,32,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f
r_060cfe2060a1ca4ac58c,held_out_0059__cand06,heldout,,,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0059/candidate_06_seed2026367706.wav,a89c63bed622042470265bf5247950c0eaa96a53d7c1a8057efd3fb69ea14b32,instrumental,0,0.0935162827372551,0.1711689531803131,0,1,1,instrumental|boundary|old0|corrected1|disagree1|spine,spine,targeted_heldout,0.037037037037037035,,20260712,33,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f
r_95be1fa6953873245feb,dev_0238__cand07,train,,,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/paper_prep/w2_execution_20260712/spine_reconstruction/audio/dev_0238/candidate_07_seed2026290707.wav,748e04498b5f8e2231fb6b3d45889557b3de12fc6ac91057d3f817324eb51ca3,instrumental,0,0.1960742473602295,0.22652943432331085,1,1,1,instrumental|high|old1|corrected1|disagree0|spine,spine,targeted_train,0.022321428571428572,,20260712,34,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f
r_ab24ade73bc55b0bd60a,dev_0214__cand07,train,,,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/paper_prep/w2_execution_20260712/spine_reconstruction/audio/dev_0214/candidate_07_seed2026266707.wav,39b562c4f6729631b2d128254abacc74aeea8826433da24fa17b8b35df3a9ec0,vocal,1,0.3281351625919342,0.5262594223022461,1,1,0,vocal|high|old1|corrected1|disagree0|spine,spine,targeted_train,0.003568242640499554,,20260712,35,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f
r_4232db182cccfaf10996,held_out_0006__cand06,heldout,,,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0006/candidate_06_seed2026314706.wav,537141c768c1f5fc9caba331dd212fd09dc41568bea4301b2550021e23447cfb,vocal,1,0.4228079319000244,0.24762243032455444,1,1,0,vocal|high|old1|corrected1|disagree0|spine,spine,targeted_heldout,0.0035555555555555557,,20260712,36,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f
r_85c3dc6ac1a76c700aeb,dev_0016__cand07,train,,,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/paper_prep/w2_execution_20260712/spine_reconstruction/audio/dev_0016/candidate_07_seed2026068707.wav,27df3d89b8e0018f7e683856ad2268c268a905ae26cfac15f9da424f5ad4c9d6,instrumental,0,0.3254300355911255,0.041607100516557693,1,1,1,instrumental|low|old1|corrected1|disagree0|spine,spine,targeted_train,0.4166666666666667,,20260712,37,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f
r_9042e344ca14e3d8af54,dev_0195__cand01,heldout,,,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/paper_prep/w2_execution_20260712/spine_reconstruction/audio/dev_0195/candidate_01_seed2026247701.wav,0daf3419ba15eea371616513f20a9d6bb24a24364bba0686d1d44deee93fe7d5,vocal,1,0.03506237640976906,0.30902665853500366,0,0,1,vocal|low|old0|corrected0|disagree0|spine,spine,targeted_heldout,0.1,,20260712,38,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f
r_e479ec9344b963874510,dev_0076__cand06,heldout,,,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/paper_prep/w2_execution_20260712/spine_reconstruction/audio/dev_0076/candidate_06_seed2026128706.wav,f946c77a9d4ca85bd23b32c557d9e59a96b5845f5271f6907650123fad305658,instrumental,0,0.3159107565879822,0.04987117275595665,1,1,1,instrumental|low|old1|corrected1|disagree0|spine,spine,targeted_heldout,0.3333333333333333,,20260712,39,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f
r_f2b60ecf62cd801d5db4,8e4facc8f2362f422546b580,transport,,,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/stage3_intervention_20260707/keep/full64/vocal_hints/held_out_0142/vocal_hints_s34_2031902034.flac,44bb47c80f9c0c21689396b1d89c2ced9a093cdb8fb003b7111bce7f294a97ee,vocal,1,0.056859,0.03184198960661888,0,1,0,vocal|low|old0|corrected1|disagree1|Stage3,Stage3,boundary_disagreement_transport,0.008830022075055188,,20260712,40,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f
r_39da1819785886cac0d9,held_out_0104__cand01,train,,,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0104/candidate_01_seed2026412701.wav,c3694cbc2541bcce7d0b7eeba9657f6b997721f1ab7c8aa15a225730da952037,vocal,1,0.46080252528190613,0.22718702256679535,1,1,0,vocal|high|old1|corrected1|disagree0|spine,spine,targeted_train,0.003568242640499554,,20260712,41,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f
r_f6688212e68fd081cdea,dev_0055__cand03,train,,,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/paper_prep/w2_execution_20260712/spine_reconstruction/audio/dev_0055/candidate_03_seed2026107703.wav,1b3007d80bf600b0e6878093ecb7db609c91b83110cb0a197913a67393031c92,instrumental,0,0.7966140508651733,0.020342731848359108,1,0,0,instrumental|low|old1|corrected0|disagree1|spine,spine,targeted_train,0.19047619047619047,,20260712,42,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f
r_e78af08f009614bb6281,dev_0187__cand02,heldout,,,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/paper_prep/w2_execution_20260712/spine_reconstruction/audio/dev_0187/candidate_02_seed2026239702.wav,428fd1c7a3d0925e9f195913b670e39c0b55e4bc7fc95459a6aaab35346d58b2,instrumental,0,0.17349472641944885,0.23518279194831848,0,1,1,instrumental|boundary|old0|corrected1|disagree1|spine,spine,simple_random_anchor,0.009765625,,20260712,43,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f
r_1ae39fe39cbabc0bace5,dev_0213__cand02,heldout,,,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/paper_prep/w2_execution_20260712/spine_reconstruction/audio/dev_0213/candidate_02_seed2026265702.wav,ca0e46db27ca6dc148b0ed2359adf3b824c6c4d5680ee4f21f588e8a39e97e10,vocal,1,0.39099159836769104,0.38264191150665283,1,1,0,vocal|high|old1|corrected1|disagree0|spine,spine,simple_random_anchor,0.009765625,,20260712,44,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f
r_5a1991cca9bcef96ac22,held_out_0204__cand01,heldout,,,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/paper_prep/w2_execution_20260712/spine_reconstruction/audio/held_out_0204/candidate_01_seed2026512701.wav,4a8a60e1d928c15b47592d420d0c815aca2f65d628c6421df7536f98ea902399,vocal,1,0.1357433795928955,0.3496461808681488,0,1,0,vocal|boundary|old0|corrected1|disagree1|spine,spine,targeted_heldout,0.008928571428571428,,20260712,45,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f
