rating_id,canonical_clip_id,role,repeat_parent_rating_id,repeat_parent_clip_id,media_path,media_sha256,request_mode,requested_vocal,demucs_score,panns_score,old_present,corrected_present,candidate_violation,calibration_stratum,source_family,selection_component,inclusion_probability,reserve_order,shuffle_seed,reveal_sequence,nonce_sha256
r_6afe55d634d1ef90171c,held_out_0158__cand02,train,,,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/paper_prep/w2_execution_20260712/spine_reconstruction_torch251_recovery/audio/held_out_0158/candidate_02_seed2026466702.wav,499572aa02322ae48d105ffd34e0d534993772b91e0aeb34936e9d001031e47f,vocal,1,0.3827893137931824,0.1392660140991211,1,1,0,vocal|boundary|old1|corrected1|disagree0|spine,spine,targeted_train,0.006459948320413436,,20260712,16,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f
r_2f4fce54b4068da154ff,held_out_0014__cand00,train,,,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/paper_prep/w2_execution_20260712/spine_reconstruction_torch251_recovery/audio/held_out_0014/candidate_00_seed2026322700.wav,06c26c233f1f2e88162d3ecfcc46991367579e295eb4165f688f8b65a6d2b490,vocal,1,0.1303335279226303,0.11675066500902176,0,1,0,vocal|boundary|old0|corrected1|disagree1|spine,spine,targeted_train,0.012307692307692308,,20260712,17,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f
r_a1f0ae46d90a072590d6,batch3keep_1009_release_0466,transport,,,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/storage_triage/RELEASE_5PCT_SAMPLE/media/release_0466_68bf0245123c.flac,51f557f579f25020cf10a200b4dc8ae3980fd63facd31dc196bab1cd66a5caea,vocal,1,0.0393051952123642,0.18404804170131683,0,1,0,vocal|low|old0|corrected1|disagree1|Batch3_keep,Batch3_keep,boundary_disagreement_transport,0.02262443438914027,,20260712,18,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f
r_ea32d4a49d53817f13fa,held_out_0081__cand04__hidden_repeat,repeat,r_eb7c99effd6efebffa3c,held_out_0081__cand04,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/paper_prep/w2_execution_20260712/spine_reconstruction_torch251_recovery/audio/held_out_0081/candidate_04_seed2026389704.wav,aaed92ba02eff13fc10a4067457d94d34f519090f4a7531949f19f9e8daf48ec,vocal,1,0.08264657109975815,0.05475541204214096,0,1,0,vocal|low|old0|corrected1|disagree1|spine,spine,hidden_intrarater_repeat,0.02112676056338028,,20260712,19,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f
r_9a9d3310eafe607a6004,dev_0215__cand04,train,,,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/paper_prep/w2_execution_20260712/spine_reconstruction_torch251_recovery/audio/dev_0215/candidate_04_seed2026267704.wav,533a73ddba39f385e45e37a4b28149512f25e700704effa18905b8ef398446a6,instrumental,0,3.0135781798890093e-06,0.019685199484229088,0,0,0,instrumental|low|old0|corrected0|disagree0|spine,spine,targeted_train,0.005482456140350877,,20260712,20,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f
r_72ddf26677bafd8b4d8b,held_out_0226__cand02,heldout,,,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/paper_prep/w2_execution_20260712/spine_reconstruction_torch251_recovery/audio/held_out_0226/candidate_02_seed2026534702.wav,03900f0509fa750ec200dc11f07f2413dea346671153a9b257e55a74798e63ec,vocal,1,0.10707634687423706,0.12305086851119995,0,1,0,vocal|boundary|old0|corrected1|disagree1|spine,spine,simple_random_anchor,0.009765625,,20260712,21,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f
r_a0118f84c0d68f06ecda,dev_0036__cand06,heldout,,,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/paper_prep/w2_execution_20260712/spine_reconstruction_torch251_recovery/audio/dev_0036/candidate_06_seed2026088706.wav,7a5bbd996977b8c0f14c5dc3b7fa4c0e982b371de33bfbf3f17db7c3b68934ec,instrumental,0,0.2162512242794037,0.02102167345583439,1,0,0,instrumental|low|old1|corrected0|disagree1|spine,spine,targeted_heldout,0.14285714285714285,,20260712,22,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f
r_cdfcf2e87ed7e2d43162,dev_0019__cand04,heldout,,,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/paper_prep/w2_execution_20260712/spine_reconstruction_torch251_recovery/audio/dev_0019/candidate_04_seed2026071704.wav,8a0f7f8341d003fd98529176be5b9dfdcd669086b8811716cb70f7de26fe4000,instrumental,0,7.8073508120724e-06,0.020598577335476875,0,0,0,instrumental|low|old0|corrected0|disagree0|spine,spine,targeted_heldout,0.004366812227074236,,20260712,23,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f
r_81491b7ba5186b6be032,held_out_0024__cand03,heldout,,,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/paper_prep/w2_execution_20260712/spine_reconstruction_torch251_recovery/audio/held_out_0024/candidate_03_seed2026332703.wav,fad842e629234f989303b875a6239901bc9afdcb90fd0fce4d4f3a6999d4b8f3,vocal,1,0.02889091707766056,0.22664254903793335,0,0,1,vocal|low|old0|corrected0|disagree0|spine,spine,targeted_heldout,0.10344827586206896,,20260712,24,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f
r_4c548e45d4f5b76aacb5,held_out_0004__cand07,heldout,,,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/paper_prep/w2_execution_20260712/spine_reconstruction_torch251_recovery/audio/held_out_0004/candidate_07_seed2026312707.wav,210933ca38e85949966ef8fed5559a1a87a2be928afec7c052243d5b94fc0053,vocal,1,0.4979449212551117,0.4216952323913574,1,1,0,vocal|high|old1|corrected1|disagree0|spine,spine,simple_random_anchor,0.009765625,,20260712,25,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f
r_6db9f55db2a40f306e88,held_out_0234__cand05,heldout,,,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/paper_prep/w2_execution_20260712/spine_reconstruction_torch251_recovery/audio/held_out_0234/candidate_05_seed2026542705.wav,746171d21f44bbea6a348f01d6c7eab24ecab8edd642ec1a06b7043cb30942c6,vocal,1,0.25080183148384094,0.2740993797779083,1,1,0,vocal|high|old1|corrected1|disagree0|spine,spine,simple_random_anchor,0.009765625,,20260712,26,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f
r_36cd38a9cb9920995018,dev_0245__cand02,train,,,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/paper_prep/w2_execution_20260712/spine_reconstruction_torch251_recovery/audio/dev_0245/candidate_02_seed2026297702.wav,7349994a23df3e309b893d1d4fa0cf37bc3cdf7eb7517f603f39b112401a9736,instrumental,0,0.35861736536026,0.012149299494922161,1,0,0,instrumental|low|old1|corrected0|disagree1|spine,spine,targeted_train,0.16666666666666666,,20260712,27,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f
r_2282983c958c8e74bd8d,held_out_0249__cand02,train,,,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/paper_prep/w2_execution_20260712/spine_reconstruction_torch251_recovery/audio/held_out_0249/candidate_02_seed2026557702.wav,26ed8b259b4d7d94a5bd007af84df6bddce9059104b120e20f9319d7b715be47,instrumental,0,0.23574019968509674,0.05500294268131256,1,1,1,instrumental|low|old1|corrected1|disagree0|spine,spine,targeted_train,0.35714285714285715,,20260712,28,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f
r_060cfe2060a1ca4ac58c,held_out_0059__cand06,heldout,,,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/paper_prep/w2_execution_20260712/spine_reconstruction_torch251_recovery/audio/held_out_0059/candidate_06_seed2026367706.wav,66edea5ba0394cb4d6df9b6f4f2d3641f8dbba3cceef4a90dabcac21ae8df963,instrumental,0,0.09475355595350266,0.1405133605003357,0,1,1,instrumental|boundary|old0|corrected1|disagree1|spine,spine,targeted_heldout,0.038461538461538464,,20260712,29,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f
r_95be1fa6953873245feb,dev_0238__cand07,train,,,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/paper_prep/w2_execution_20260712/spine_reconstruction_torch251_recovery/audio/dev_0238/candidate_07_seed2026290707.wav,23552023f488d8d24ba2a8d328f69f6fed23397d42dcbc1976c027dd30f5401c,instrumental,0,0.2066415399312973,0.31434130668640137,1,1,1,instrumental|high|old1|corrected1|disagree0|spine,spine,targeted_train,0.02074688796680498,,20260712,30,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f
r_ab24ade73bc55b0bd60a,dev_0214__cand07,train,,,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/paper_prep/w2_execution_20260712/spine_reconstruction_torch251_recovery/audio/dev_0214/candidate_07_seed2026266707.wav,2f086cf61e4bee4653988cb7a34e8ccaf86fbc2675ee36bcd05584d6db4b4390,vocal,1,0.323506236076355,0.5758283734321594,1,1,0,vocal|high|old1|corrected1|disagree0|spine,spine,targeted_train,0.0036133694670280035,,20260712,31,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f
r_4232db182cccfaf10996,held_out_0006__cand06,heldout,,,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/paper_prep/w2_execution_20260712/spine_reconstruction_torch251_recovery/audio/held_out_0006/candidate_06_seed2026314706.wav,27805a34b2e6229c5a5c0e8ad43d57bdfe546f112166680c640b08f3273c2728,vocal,1,0.39170515537261963,0.1607072949409485,1,1,0,vocal|high|old1|corrected1|disagree0|spine,spine,targeted_heldout,0.0036003600360036,,20260712,32,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f
r_e3a40c0a9840d6148e47,held_out_0024__cand05,train,,,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/paper_prep/w2_execution_20260712/spine_reconstruction_torch251_recovery/audio/held_out_0024/candidate_05_seed2026332705.wav,7615c301fcec042be68cb996030d42bb6b7cab6bd39c0906cf8776f02349157c,vocal,1,0.035890959203243256,0.21239541471004486,0,0,1,vocal|low|old0|corrected0|disagree0|spine,spine,targeted_train,0.09615384615384616,,20260712,33,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f
r_9042e344ca14e3d8af54,dev_0195__cand01,heldout,,,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/paper_prep/w2_execution_20260712/spine_reconstruction_torch251_recovery/audio/dev_0195/candidate_01_seed2026247701.wav,3a4bce6e695b2c253bb54cdab2873cfc367d38ffddbe30f3ffcd83b4794c0d37,vocal,1,0.03244169056415558,0.16038289666175842,0,0,1,vocal|low|old0|corrected0|disagree0|spine,spine,targeted_heldout,0.10344827586206896,,20260712,34,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f
r_e479ec9344b963874510,dev_0076__cand06,heldout,,,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/paper_prep/w2_execution_20260712/spine_reconstruction_torch251_recovery/audio/dev_0076/candidate_06_seed2026128706.wav,37048c0786e889a843db1b5a9e74c9734ddd0108b6d4b1b425bd7e9036860131,instrumental,0,0.3273117244243622,0.038265254348516464,1,1,1,instrumental|low|old1|corrected1|disagree0|spine,spine,targeted_heldout,0.3,,20260712,35,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f
r_f2b60ecf62cd801d5db4,8e4facc8f2362f422546b580,transport,,,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/stage3_intervention_20260707/keep/full64/vocal_hints/held_out_0142/vocal_hints_s34_2031902034.flac,44bb47c80f9c0c21689396b1d89c2ced9a093cdb8fb003b7111bce7f294a97ee,vocal,1,0.056859,0.03184198960661888,0,1,0,vocal|low|old0|corrected1|disagree1|Stage3,Stage3,boundary_disagreement_transport,0.008771929824561403,,20260712,36,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f
r_39da1819785886cac0d9,held_out_0104__cand01,train,,,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/paper_prep/w2_execution_20260712/spine_reconstruction_torch251_recovery/audio/held_out_0104/candidate_01_seed2026412701.wav,8b9062017197d5da891c85be287a0fd56a84678ab1a431edf23603886216f370,vocal,1,0.4675196409225464,0.2617979645729065,1,1,0,vocal|high|old1|corrected1|disagree0|spine,spine,targeted_train,0.0036133694670280035,,20260712,37,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f
r_f6688212e68fd081cdea,dev_0055__cand03,train,,,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/paper_prep/w2_execution_20260712/spine_reconstruction_torch251_recovery/audio/dev_0055/candidate_03_seed2026107703.wav,16d298b124a300ba5bd8670b520cef8e026f1a6a27f5f71bef6bbded984a75d7,instrumental,0,0.7878705263137817,0.02610677480697632,1,0,0,instrumental|low|old1|corrected0|disagree1|spine,spine,targeted_train,0.16666666666666666,,20260712,38,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f
r_e78af08f009614bb6281,dev_0187__cand02,heldout,,,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/paper_prep/w2_execution_20260712/spine_reconstruction_torch251_recovery/audio/dev_0187/candidate_02_seed2026239702.wav,3c0a9179249636c380fe8e96b8beaedd356ace4980a20eab84a0db9287a261de,instrumental,0,0.18454509973526,0.21736393868923187,1,1,1,instrumental|boundary|old1|corrected1|disagree0|spine,spine,simple_random_anchor,0.009765625,,20260712,39,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f
r_1ae39fe39cbabc0bace5,dev_0213__cand02,heldout,,,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/paper_prep/w2_execution_20260712/spine_reconstruction_torch251_recovery/audio/dev_0213/candidate_02_seed2026265702.wav,a7668e7045f8b0cbfe4adff44f3a0ecf4c01a17a5a7939f0eeb1fbb655c53597,vocal,1,0.504347562789917,0.30683624744415283,1,1,0,vocal|high|old1|corrected1|disagree0|spine,spine,simple_random_anchor,0.009765625,,20260712,40,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f
r_5a1991cca9bcef96ac22,held_out_0204__cand01,heldout,,,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/paper_prep/w2_execution_20260712/spine_reconstruction_torch251_recovery/audio/held_out_0204/candidate_01_seed2026512701.wav,6b2bb8e010eb230aef8da11ad9a631589b0f67bfe6e50e42f1469a30f1e405e8,vocal,1,0.14242921769618988,0.32786205410957336,0,1,0,vocal|boundary|old0|corrected1|disagree1|spine,spine,targeted_heldout,0.009146341463414634,,20260712,41,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f
r_5f30abd90079c8344645,held_out_0033__cand00,heldout,,,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/paper_prep/w2_execution_20260712/spine_reconstruction_torch251_recovery/audio/held_out_0033/candidate_00_seed2026341700.wav,dd4415285f2cead48253dc52e91ac4ffb3304d71fb95bfe5d35a384bde58288b,vocal,1,0.3012629449367523,0.11572953313589096,1,1,0,vocal|boundary|old1|corrected1|disagree0|spine,spine,simple_random_anchor,0.009765625,,20260712,42,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f
r_f9c8ab5b14caa4040148,dev_0218__cand06,heldout,,,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/paper_prep/w2_execution_20260712/spine_reconstruction_torch251_recovery/audio/dev_0218/candidate_06_seed2026270706.wav,5794b9f76f3c36a23755334d4219ac3c99b900aacc149b37f10f2146aad96318,instrumental,0,0.24915052950382233,0.15345828235149384,1,1,1,instrumental|boundary|old1|corrected1|disagree0|spine,spine,simple_random_anchor,0.009765625,,20260712,43,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f
r_b8d60986f6641c6bcbe5,d3ba0c397912ffc3d6c84ea1,transport,,,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/stage3_intervention_20260707/keep/full64/vocal_guidance/held_out_0142/vocal_guidance_s4_2031901004.flac,74dfe25a337413065a10093cb0742d055242613d93772997da687e9b150a0f48,vocal,1,0.210517,0.031638678163290024,1,0,1,vocal|low|old1|corrected0|disagree1|Stage3,Stage3,boundary_disagreement_transport,0.3333333333333333,,20260712,44,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f
